courseId,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24,Room25,Room26,Room27,Room28,Room29,Room30,Room31,Room32,Room33,Room34,Room35,Room36
HI241,3,0,1,1,2,4,0,3,5,2,4,3,3,0,4,0,0,0,3,0,3,5,5,3,3,4,4,3,3,4,3,3,2,3,3,3
HI245,3,0,2,2,4,3,0,5,3,2,3,3,4,0,3,0,0,0,3,0,4,2,3,5,3,1,2,3,1,3,3,4,3,3,2,1
HI246,2,1,3,3,3,2,2,4,3,1,4,3,2,2,3,3,4,3,3,3,3,1,3,3,5,3,3,3,5,3,3,5,5,2,3,5
HI259,3,0,0,0,3,1,1,1,2,0,4,2,3,0,3,3,3,4,0,0,4,4,5,1,4,3,1,3,4,2,3,2,4,3,1,1
HI261,4,1,0,0,2,2,4,2,1,0,5,4,3,3,5,0,3,0,3,0,4,3,5,3,4,2,4,2,5,1,3,2,4,3,5,4
HI262,4,2,1,4,2,4,0,3,5,4,1,3,5,0,2,0,0,0,3,4,5,3,3,4,2,5,1,1,3,3,3,2,3,4,3,1
HI270,1,0,0,0,4,2,3,0,0,0,0,3,0,3,4,5,1,3,0,4,2,5,0,3,3,3,2,3,4,5,3,4,4,4,1,3
HI290,1,0,0,0,4,3,0,0,0,0,0,3,0,0,5,0,0,0,0,5,2,5,0,4,2,4,5,4,1,1,3,4,1,5,3,3
HI294,3,4,0,0,3,3,4,3,3,0,3,3,3,3,2,3,3,0,2,0,1,4,3,3,5,2,3,3,4,5,4,3,5,4,4,1
HI295,3,0,2,4,1,3,4,3,4,3,3,3,3,0,1,3,2,3,5,0,3,4,3,3,2,2,3,4,3,4,3,4,5,1,3,2
HI297,3,3,0,3,3,1,1,2,3,3,2,4,3,3,4,0,2,3,5,2,1,3,3,1,2,3,4,4,5,3,3,3,1,2,2,1
HI310,3,0,0,0,4,2,5,4,2,0,4,2,4,3,4,3,3,3,0,4,4,3,5,4,5,3,3,3,3,5,1,3,2,4,1,3
HI312,3,1,3,4,2,5,0,2,4,3,3,2,4,0,4,0,0,0,4,4,4,1,4,2,2,1,4,4,2,3,3,3,3,3,3,4
HI321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,4,3,4,3,3,2,4,2,2,2
HI327,1,3,3,3,0,3,2,4,3,2,5,2,4,3,1,5,3,4,2,3,5,3,2,3,3,3,5,4,2,4,5,3,2,1,2,5
HI330,3,3,0,0,3,4,3,1,4,0,3,3,2,3,3,4,3,0,3,0,5,4,3,2,4,3,4,1,2,3,3,2,2,3,4,2
HI331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,2,2,4,3,4,3,4,3,4,3,3
HI335,3,3,0,0,0,4,2,4,3,0,3,5,2,4,2,5,4,0,4,0,2,2,2,2,3,4,1,2,3,4,2,3,3,2,3,3
HI336,4,0,5,3,2,2,3,0,0,5,0,1,0,0,3,2,1,1,0,0,3,3,0,3,3,3,3,3,1,3,2,2,4,5,5,4
HI339,4,0,0,0,0,3,0,3,3,0,4,5,3,0,4,0,0,0,1,0,3,2,5,3,2,4,3,3,4,2,3,4,3,1,4,5
HI342,4,4,3,3,0,4,5,4,2,3,5,2,3,5,4,3,1,3,5,3,3,4,3,3,3,3,2,1,4,2,1,3,3,3,3,2
HI346,1,0,0,0,3,3,3,3,4,0,3,5,2,0,3,3,1,2,0,0,5,1,1,3,3,3,4,4,2,1,4,3,5,3,3,3
HI347,2,2,0,2,0,3,3,1,3,3,4,4,5,4,4,0,2,3,3,5,3,2,5,4,4,4,3,1,2,5,2,4,3,5,3,3
HI350,2,0,4,1,4,3,4,2,3,3,1,4,3,0,3,1,4,3,2,0,4,4,1,1,5,3,2,2,3,4,3,1,3,3,3,3
HI351,5,3,0,3,3,3,3,4,2,3,3,3,3,4,3,0,1,2,1,3,2,2,3,3,3,3,5,4,2,4,3,1,1,4,3,3
HI354,3,5,0,5,1,3,3,2,3,2,5,3,3,3,3,0,5,4,3,3,4,2,4,4,4,2,2,2,1,5,4,1,3,2,1,2
HI360,3,1,3,4,2,3,4,1,4,3,3,2,3,4,2,3,3,3,2,3,2,3,3,3,3,4,5,2,3,3,4,4,4,3,2,2
HI361,3,2,2,5,0,1,4,5,3,3,5,1,4,2,3,3,3,4,2,3,4,5,4,3,4,3,3,2,2,1,3,3,2,2,3,4
HI366,3,0,0,0,3,2,5,5,5,0,4,3,4,5,2,2,2,4,0,3,4,4,5,2,3,5,3,3,5,4,3,3,5,1,3,5
HI370,3,3,0,3,3,4,3,3,1,3,4,3,4,2,3,0,4,3,3,2,5,4,3,3,3,5,4,3,5,3,3,4,2,5,2,3
HI377,2,4,2,1,1,3,0,1,1,1,3,2,3,0,4,0,0,0,5,4,3,2,1,4,3,4,3,4,4,1,4,2,4,5,5,2
HI384,1,4,4,2,3,1,3,4,3,1,5,3,3,1,2,2,4,3,3,4,5,3,3,4,3,1,3,4,5,3,3,4,1,4,3,2
HI385,3,2,3,2,2,2,3,3,2,3,4,5,3,3,3,2,5,4,2,2,3,3,3,4,2,4,5,2,2,5,2,1,4,2,2,2
HI391,5,4,0,0,2,5,4,0,0,0,0,5,0,4,2,3,5,0,0,0,3,1,0,3,3,3,3,3,3,1,3,3,3,4,3,5
HI393,5,0,0,0,0,2,2,5,3,0,5,4,3,0,3,4,4,0,0,0,4,3,2,3,4,4,2,3,1,3,1,4,3,5,4,3
HI394,3,0,0,0,3,1,0,1,1,0,4,3,1,0,2,0,0,0,0,3,3,2,2,3,5,4,3,4,1,2,2,3,4,2,2,4
HI395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,1,3,5,3,3,3,5,4,1,2,3
HI397,3,2,0,3,3,3,5,0,0,1,0,5,0,3,3,0,3,3,0,2,3,3,0,3,3,4,3,3,3,4,3,2,3,3,3,3
HI401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,2,3,5,5,5,3,4,3,3
HI404,4,4,1,5,4,4,4,3,4,3,3,2,4,4,5,2,2,3,4,4,3,4,1,3,1,1,4,3,1,3,1,3,2,2,2,3
HI408,2,3,0,4,4,4,3,2,3,3,3,3,3,5,5,0,1,5,4,3,1,3,3,2,1,3,3,1,3,2,3,2,5,1,3,2
HI413,3,0,5,1,3,3,4,3,2,3,5,4,3,0,2,3,2,2,3,0,2,2,5,4,3,2,3,3,1,5,3,5,3,3,3,1
HI415,4,0,0,3,0,4,4,4,5,3,3,3,2,0,3,0,4,3,1,0,4,3,5,3,2,3,2,4,3,5,3,1,3,3,5,3
HI416,3,2,2,3,3,3,3,2,3,1,3,1,3,1,5,3,3,4,2,3,4,3,3,3,3,3,1,3,3,4,3,5,3,3,1,2
HI420,4,3,0,0,0,4,3,3,1,0,3,3,2,4,4,3,3,0,3,0,5,3,3,3,4,4,1,1,3,2,1,3,4,3,3,5
HI428,2,3,5,2,5,3,2,4,3,3,3,3,1,3,3,3,4,5,1,4,2,5,5,3,3,4,5,2,3,3,4,2,3,3,4,3
HI430,5,0,2,3,2,4,4,3,5,3,5,2,4,0,3,3,4,4,3,0,4,1,4,3,4,2,2,4,2,3,3,3,3,3,3,1
HI433,4,4,0,0,2,3,3,0,0,0,0,5,0,5,3,0,5,0,0,0,3,5,0,3,2,3,3,2,4,4,3,4,4,3,3,4
HI435,3,0,0,0,0,2,3,5,4,0,4,4,3,3,4,2,4,1,0,2,4,2,3,2,4,2,4,4,2,3,3,3,5,1,4,4
HI447,2,0,4,3,3,3,3,2,3,4,1,3,3,0,3,1,3,3,3,0,2,3,1,3,4,2,3,3,2,3,3,3,2,2,2,5
HI452,2,3,3,3,0,4,0,2,2,5,4,3,4,0,3,0,0,0,3,4,3,4,3,3,4,2,5,3,3,3,3,4,4,4,3,3
HI453,4,4,0,4,0,4,4,0,0,4,0,2,0,1,2,0,2,4,0,4,3,3,0,2,2,2,3,2,3,4,3,3,4,1,4,2
HI456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,2,2,1,5,4,1,3,2,4,3,1
HI460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,3,3,4,3,1,3,3,3,2
HI461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,3,2,3,3,2,5,3,3,4,5,3
HI462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,5,2,1,4,3,3,3,4,3,3
HI465,2,4,2,3,3,3,3,3,4,3,3,3,3,5,3,3,4,3,3,3,3,4,1,4,4,3,2,3,4,1,3,2,4,3,3,3
HI468,3,0,0,0,2,3,0,3,3,0,3,4,1,0,3,0,0,0,0,0,3,3,5,5,4,4,3,3,3,5,4,3,2,5,3,5
HI471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,4,3,3,2,4,3,3,2,2
HI472,5,0,0,0,5,5,3,5,3,0,4,5,3,3,4,3,3,0,0,0,3,1,4,2,4,3,2,4,2,3,3,3,2,3,2,4
HI476,2,0,0,0,1,5,2,4,1,0,4,1,2,0,3,3,3,4,0,0,1,3,3,3,4,2,3,2,5,3,3,3,2,2,3,5
HI478,2,0,0,0,3,2,0,0,0,0,0,2,0,0,3,0,0,0,0,5,5,1,0,3,4,3,3,3,2,3,1,3,3,3,2,4
HI487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,3,3,5,3,5,3,2,2,2,1
HI489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,4,2,3,2,3,2,3,5,5,2,1
HI492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,2,4,2,5,2
HI496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,2,4,5,2,4,4,5,1,3,3,3
HI498,3,0,0,0,3,3,0,3,3,0,3,2,3,0,1,0,0,0,2,0,4,3,3,1,5,3,2,3,3,3,3,4,1,3,3,1
HI500,4,2,0,0,2,2,3,3,1,0,3,3,1,3,1,0,3,0,2,0,2,2,3,3,5,3,3,1,4,2,4,5,4,3,3,3
HI502,2,4,0,3,3,2,4,3,4,5,4,2,4,3,2,0,2,2,1,5,4,4,2,1,3,4,5,4,4,2,2,2,2,4,5,3
HI503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,5,3,4,3,1,4,3,3,4,3
HI507,2,0,0,0,3,2,1,3,3,0,3,3,4,0,1,3,3,4,0,0,4,2,2,3,5,3,3,1,3,3,2,3,3,1,4,4
HI509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,3,3,1,3,2,1,3,4,4,1,3
HI512,1,0,0,0,3,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,3,0,5,3,1,3,1,3,4,3,3,4,5,3,3
HI515,5,2,2,3,2,2,3,2,3,3,1,4,3,4,3,1,1,4,3,5,4,1,4,2,3,3,1,2,3,3,2,3,3,3,3,4
HI516,5,0,0,0,3,4,0,3,3,0,3,2,2,0,1,0,0,0,0,0,3,3,4,2,3,3,5,3,4,1,3,3,3,4,3,2
HI517,3,4,4,5,2,3,2,3,2,4,5,1,4,2,3,4,3,2,5,3,5,4,4,3,5,4,3,4,4,4,1,1,3,2,1,2
HI519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,2,3,1,2,4,3,2,3,3,3
HI524,1,0,0,0,4,3,5,4,3,0,1,4,2,2,1,0,2,4,0,4,4,2,5,2,2,2,3,2,4,3,3,4,5,4,3,5
HI525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,2,1,3,3,3,4,3,3
HI530,4,0,0,0,2,2,0,4,3,0,2,4,4,0,2,0,0,0,0,4,2,2,3,2,1,2,3,3,4,2,4,1,3,3,2,3
HI534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,4,3,3,4,2,3,4,4,5,3,3
HI538,3,3,4,2,3,3,1,3,4,5,3,4,4,2,1,4,2,3,3,4,3,4,4,5,4,2,5,3,3,5,2,4,5,4,4,2
HI539,3,4,2,4,0,3,2,2,3,3,2,2,3,4,2,3,3,5,1,1,2,4,5,4,4,1,2,5,3,3,3,2,4,3,3,3
HI543,4,3,2,2,1,3,3,5,4,3,4,4,4,1,2,3,5,3,4,4,3,1,1,4,4,3,2,1,2,3,3,5,5,3,4,4
HI545,4,3,3,2,5,4,0,2,3,3,2,4,1,0,5,0,0,0,5,1,2,3,5,4,1,3,4,2,4,3,2,3,5,5,5,5
HI551,2,4,0,4,3,2,3,3,4,3,4,3,4,4,1,0,4,4,3,2,1,2,2,3,2,2,4,2,3,2,3,2,1,5,3,3
HI552,2,3,3,3,3,2,3,4,1,3,3,1,5,2,3,3,2,3,3,4,3,3,4,3,5,3,3,3,3,2,2,3,4,2,3,4
HI553,1,4,4,3,2,1,2,4,5,4,3,5,4,3,1,2,3,3,3,5,4,3,3,3,2,3,2,3,2,3,1,1,4,3,3,3
HI556,4,0,0,0,4,5,1,3,3,0,1,3,4,2,2,5,4,0,0,0,5,4,3,3,1,2,4,1,1,3,2,2,3,3,2,3
HI558,3,0,0,0,3,3,2,1,4,0,3,4,1,4,3,3,4,3,0,4,4,3,3,2,3,4,3,4,4,2,3,3,3,1,3,1
HI560,4,5,0,0,4,3,2,4,3,0,5,5,4,2,2,4,3,0,3,0,2,5,3,4,3,3,4,3,3,3,1,4,4,2,4,4
HI563,3,3,0,3,3,3,2,0,0,5,0,2,0,2,3,0,3,3,0,3,4,4,0,4,3,3,2,3,2,3,5,4,4,3,2,2
HI565,1,3,0,0,3,3,1,0,0,0,0,3,0,3,5,0,5,0,0,0,2,2,0,1,3,4,1,2,1,2,5,2,3,2,2,2
HI567,2,0,4,3,3,3,0,1,1,2,4,2,3,0,3,0,0,0,4,0,5,3,3,3,4,3,5,3,4,3,4,1,2,4,3,4
HI572,5,0,0,0,2,3,2,3,5,0,4,3,2,3,2,3,3,3,0,3,2,3,1,3,3,4,4,3,4,3,3,4,4,3,5,2
HI575,5,0,0,0,4,2,5,1,1,0,4,4,4,2,1,5,3,0,0,0,3,3,2,3,4,3,1,2,2,3,3,3,3,2,4,3
HI587,3,3,1,2,5,2,0,2,4,3,3,3,5,0,3,0,0,0,3,2,2,5,2,1,4,2,3,2,1,3,3,3,5,3,3,1
HI588,4,4,3,2,3,2,5,3,3,2,2,4,3,3,2,2,1,5,4,5,3,4,2,3,2,4,3,3,4,4,5,3,3,3,3,3
HI592,3,4,0,3,2,2,0,3,1,4,5,3,3,0,4,0,0,0,3,3,5,3,4,4,5,4,4,3,2,3,2,3,4,3,3,2
HI595,3,0,0,0,0,3,0,5,4,0,3,4,2,0,1,0,0,0,0,0,5,1,1,4,3,4,3,3,2,3,4,2,4,2,3,1
HI598,3,3,3,3,3,2,4,0,0,3,0,3,0,3,4,3,3,2,0,3,2,4,0,3,5,3,1,4,4,1,4,4,5,2,3,2
HI602,3,2,3,2,3,1,3,2,3,3,2,2,4,3,1,5,3,2,4,4,3,4,1,5,1,3,3,1,5,2,4,3,4,2,3,4
HI611,3,3,2,2,4,3,3,0,0,3,0,3,0,3,3,2,1,2,0,3,2,3,0,4,2,2,2,3,3,3,2,2,3,2,4,1
HI621,4,1,0,0,0,3,3,2,4,0,4,3,3,3,3,4,4,0,2,0,2,1,2,2,4,4,1,3,2,3,3,3,5,3,3,5
HI624,3,0,3,4,4,4,0,5,4,4,3,3,5,0,4,0,0,0,1,0,2,4,4,2,2,4,3,3,3,2,2,5,4,1,2,3
HI626,2,0,0,0,3,5,3,2,2,0,3,3,4,3,3,5,3,3,0,5,5,4,3,4,3,3,2,3,2,4,3,3,4,3,4,4
HI631,2,0,5,4,5,4,3,2,2,2,1,5,3,0,4,3,1,2,3,0,2,3,1,2,2,1,3,3,1,2,5,2,4,4,3,2
HI636,2,3,3,3,4,3,5,3,2,3,4,2,4,1,5,3,2,4,1,3,4,5,3,4,2,1,1,3,2,1,5,2,3,3,2,3
HI638,3,3,4,3,4,3,3,2,3,3,4,4,3,3,4,3,2,4,5,3,5,3,1,3,4,3,1,1,4,4,2,3,5,3,2,5
HI641,3,3,1,3,4,4,0,4,3,4,1,2,4,0,2,0,0,0,3,5,4,1,2,2,1,2,5,3,3,3,4,4,5,2,3,3
HI642,3,4,0,4,0,4,4,4,3,3,4,3,2,4,3,0,5,2,3,3,4,3,3,3,2,3,3,2,4,3,3,2,1,5,5,4
HI644,3,0,4,2,0,5,2,0,0,3,0,3,0,0,4,3,5,2,0,0,3,2,0,3,1,4,5,2,4,3,3,4,2,4,2,5
HI649,3,2,2,4,3,5,0,3,4,2,2,1,2,0,2,0,0,0,3,2,5,1,5,3,4,2,2,5,3,3,5,3,2,3,3,4
HI652,5,0,4,3,4,2,3,0,0,2,0,3,0,0,3,3,1,4,0,0,4,3,0,3,3,3,3,5,5,3,3,2,3,3,2,3
HI655,3,3,0,0,0,3,2,3,3,0,3,2,5,3,3,5,2,0,3,0,2,2,2,3,2,4,2,2,2,4,5,5,2,2,3,3
HI663,3,0,2,3,2,3,3,5,3,5,2,4,4,0,3,3,3,5,2,0,3,2,3,3,1,4,1,2,3,2,5,3,4,3,5,3
HI670,1,0,0,0,2,2,3,3,5,0,3,3,2,3,3,3,3,2,0,2,3,3,2,2,1,2,2,3,2,4,3,3,2,3,3,3
HI671,3,4,0,0,4,4,0,3,3,0,4,3,1,0,4,0,0,0,1,0,4,3,3,4,1,4,2,3,3,4,2,2,3,3,2,3
HI675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,3,3,4,2,4,3,4,4,3
HI686,2,5,3,3,5,5,2,1,1,3,3,2,2,3,2,4,3,4,4,3,3,5,4,4,3,3,4,4,3,2,2,3,2,2,2,1
HI687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,3,3,3,4,3,4,2,3,3,3,2
HI688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,2,3,3,3,3,4,3,4,3,1,1
HI689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,2,2,2,4,3,4,3,4
HI690,3,3,0,0,4,2,0,2,4,0,3,4,3,0,3,0,0,0,2,0,3,4,5,2,4,3,5,2,3,2,5,1,2,3,4,5
HI696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,4,3,2,2,2,3,2,5,3,3,3
HI701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,3,1,3,2,5,3,3,3,3,5,2
HI706,2,0,0,0,3,3,0,1,3,0,1,2,3,0,3,0,0,0,0,1,3,2,3,3,2,2,4,3,3,3,2,3,3,4,3,4
HI719,3,0,0,0,4,3,3,0,0,0,0,1,0,3,4,0,3,3,0,1,1,4,0,4,3,4,4,4,3,4,3,2,3,5,4,2
HI725,2,2,0,5,0,3,2,4,5,3,3,5,3,3,3,0,3,3,5,3,2,3,3,2,3,3,2,3,2,3,3,3,1,2,2,1
HI728,2,2,4,3,0,2,2,3,2,1,3,4,3,1,3,3,5,3,4,1,4,1,3,5,4,5,3,3,3,3,3,1,2,2,3,3
HI730,4,0,0,0,3,3,3,2,4,0,5,3,4,4,2,3,3,4,0,3,2,3,1,4,2,2,1,3,3,2,2,4,3,4,2,4
HI731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,3,4,2,3,1,2,3,5,3,3
HI734,4,3,0,0,2,3,2,2,3,0,2,4,3,4,3,5,1,0,4,0,4,4,4,4,3,5,3,4,4,4,4,1,4,1,3,4
HI735,4,4,3,2,0,3,3,3,4,3,4,3,3,1,5,3,4,3,4,1,5,4,4,3,4,3,3,4,3,1,3,3,5,5,4,2
HI738,3,3,0,1,0,2,0,3,3,3,3,4,2,0,3,0,0,0,2,2,2,3,3,3,3,3,3,5,2,2,4,3,4,3,1,3
HI741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,2,1,3,4,2,5,2,2,2,2
HI743,4,3,2,2,3,1,2,1,1,5,3,4,4,4,2,3,3,3,3,2,3,1,4,2,3,4,1,5,3,5,1,4,2,3,3,3
HI749,3,4,4,3,3,3,0,2,4,4,3,4,5,0,3,0,0,0,3,4,5,1,2,2,4,3,3,3,4,3,3,1,3,2,4,4
HI750,2,0,2,2,4,5,3,2,3,4,5,1,3,0,3,3,3,3,2,0,4,2,4,2,3,5,3,4,3,3,3,3,4,3,4,4
HI751,4,3,3,4,2,2,2,1,3,5,2,4,3,3,4,4,2,2,5,1,2,3,4,3,3,3,4,2,1,2,2,1,4,4,4,2
HI752,3,0,4,5,4,3,3,0,0,2,0,4,0,0,3,3,3,4,0,0,2,3,0,2,2,3,4,2,2,3,3,2,5,2,1,3
HI754,1,1,0,0,3,3,5,1,3,0,3,3,3,3,5,1,4,0,3,0,5,4,3,5,4,5,4,1,3,5,2,4,2,3,1,3
HI755,4,1,3,3,5,2,2,0,0,3,0,3,0,4,2,1,3,2,0,2,5,3,0,2,1,3,4,3,4,1,2,2,3,4,3,3
HI757,4,3,3,1,3,4,4,4,1,2,4,5,3,2,2,4,1,2,3,2,2,2,5,2,5,3,4,5,3,4,2,3,3,4,3,1
HI760,3,0,2,3,3,2,3,4,4,3,3,3,1,0,5,2,5,5,2,0,3,3,3,3,4,1,3,3,1,4,5,3,2,5,4,1
HI761,3,0,0,0,3,4,1,3,5,0,4,5,4,3,1,3,3,0,0,0,4,2,3,5,3,4,3,3,3,1,5,3,3,4,3,3
HI769,4,0,5,3,3,3,1,2,3,2,5,4,2,0,4,4,4,3,2,0,4,4,2,3,5,2,4,2,3,3,4,1,5,4,3,3
HI771,3,0,1,3,1,2,3,2,1,2,2,4,3,0,3,2,4,2,3,0,2,3,2,3,3,4,3,3,3,3,3,2,3,4,2,4
HI775,2,3,5,5,3,1,5,2,5,4,5,3,5,3,3,3,3,3,4,3,4,2,5,2,2,4,4,3,3,3,2,4,4,3,3,2
HI784,3,5,4,3,1,5,3,0,0,3,0,2,0,2,2,4,4,3,0,5,5,3,0,4,3,3,2,3,3,2,3,3,3,4,1,3
HI799,5,0,0,0,0,2,5,3,1,0,3,4,3,5,2,3,4,2,0,4,5,5,3,3,5,1,3,2,4,4,4,5,3,3,3,5
HI800,5,5,5,4,5,2,2,4,4,4,4,2,5,4,3,3,3,3,4,5,2,1,2,4,4,3,2,4,2,2,1,5,3,2,5,3
HI805,4,0,4,2,3,3,0,4,5,3,4,5,3,0,4,0,0,0,5,0,3,2,4,2,1,5,3,4,3,3,5,5,3,5,4,3
HI807,5,0,4,3,1,4,0,2,3,4,3,2,3,0,4,0,0,0,5,0,3,2,2,3,3,3,4,3,3,4,4,3,2,2,2,5
HI808,3,4,0,2,3,5,0,1,3,3,1,3,2,0,2,0,0,0,5,4,4,4,5,5,4,4,3,1,1,4,1,4,3,2,3,4
HI825,2,0,0,0,0,3,4,4,1,0,5,5,3,3,1,3,2,0,0,0,3,3,4,4,4,3,4,4,5,3,3,5,2,4,5,4
HI831,3,0,0,0,4,1,1,3,3,0,1,2,4,2,2,1,4,3,0,1,3,3,2,5,4,4,3,3,3,2,2,3,3,2,3,3
HI835,4,4,2,4,0,4,4,2,5,2,4,3,3,2,3,4,5,3,3,4,1,5,2,5,5,2,4,3,4,2,4,3,3,3,4,2
HI836,5,0,4,1,5,4,2,0,0,3,0,2,0,0,1,3,5,3,0,0,5,4,0,2,4,4,4,3,3,2,4,4,1,1,5,1
HI841,3,0,0,0,0,3,4,3,4,0,5,3,4,1,3,1,2,0,0,0,3,2,3,4,4,3,4,4,1,3,4,3,3,3,3,4
HI843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,4,1,1,2,3,2,4,3,2,2,3
HI844,4,3,2,3,0,3,3,0,0,4,0,5,0,5,4,3,4,1,0,2,2,5,0,2,3,3,4,3,4,3,5,2,3,4,2,4
HI845,3,2,3,4,2,3,4,4,3,3,4,2,5,3,2,1,2,4,3,2,5,4,2,3,2,3,4,3,4,5,3,3,3,1,5,4
HI846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,3,3,3,3,3,1,2,2,4,5
HI847,4,0,0,0,3,4,1,3,2,0,3,3,3,3,5,0,4,3,0,3,2,1,4,4,5,4,3,2,3,3,2,4,2,3,3,3
HI848,3,2,1,1,0,4,0,2,5,3,1,4,3,0,3,0,0,0,3,4,3,3,5,4,4,3,3,3,3,2,4,1,2,3,2,3
HI859,3,2,3,3,3,4,3,2,3,1,2,4,3,1,3,3,2,3,2,3,3,3,5,2,3,3,3,3,2,3,2,2,4,3,3,5
HI861,4,0,0,0,3,3,0,1,3,0,5,3,2,0,4,0,0,0,2,0,2,3,2,1,3,4,1,4,3,3,3,3,3,2,1,3
HI864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,3,3,3,4,4,4,1,2,3,3,4
HI867,1,3,3,4,2,3,0,3,4,3,4,1,3,0,4,0,0,0,4,5,5,4,2,2,4,2,5,3,1,2,2,4,4,2,3,1
HI874,2,3,0,0,3,2,5,3,3,0,3,3,3,3,4,2,3,0,1,0,3,3,4,2,2,4,2,2,4,2,4,3,3,2,3,4
HI877,3,3,0,0,4,3,2,0,0,0,0,1,0,3,3,3,4,0,0,0,2,4,0,1,4,5,5,3,4,1,2,2,3,3,3,3
HI879,4,4,4,4,4,4,1,3,1,4,1,5,3,2,3,4,2,3,1,4,2,3,3,2,5,3,2,4,4,5,3,3,5,1,4,2
HI882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,5,2,5,4,2,2,1,2,3,3,3,1
HI886,1,3,4,3,2,3,0,3,3,4,3,2,2,0,4,0,0,0,4,2,4,3,3,2,3,4,3,3,4,3,4,1,4,2,2,1
HI891,4,1,5,3,3,4,0,0,0,3,0,4,0,0,3,0,0,0,0,3,3,3,0,4,3,3,3,4,1,5,3,4,4,1,4,4
HI896,1,0,0,0,0,3,1,2,5,0,3,2,2,3,4,0,1,0,0,0,3,2,2,5,3,3,3,4,2,3,3,2,3,3,3,3
HI900,2,3,3,4,1,2,5,3,2,4,1,3,4,5,2,2,3,2,2,3,1,4,3,3,4,3,4,2,3,4,3,1,4,3,3,5
HI901,4,0,3,3,1,1,3,0,0,3,0,4,0,0,5,3,3,3,0,0,3,2,0,3,2,3,4,5,1,4,5,3,5,5,3,4
HI903,2,5,0,3,4,4,0,1,3,4,3,5,4,0,3,0,0,0,3,4,3,1,4,3,3,3,3,2,3,2,4,5,2,5,5,3
HI912,1,3,0,2,2,2,2,0,0,3,0,5,0,4,3,0,4,5,0,4,3,3,0,2,4,4,3,1,5,3,5,3,2,3,3,3
HI926,2,2,0,4,2,4,4,3,1,2,3,2,2,3,1,0,4,3,5,1,1,4,3,5,4,3,3,4,4,2,3,3,4,4,2,4
